-41.07,67250
-41.02,67300
-40.40,67350
-42.00,67400
-41.07,67450
-40.94,67500
-41.94,67550
-42.54,67600
-41.98,67650
-41.87,67700
-42.12,67750
-42.36,67800
-41.79,67850
-41.51,67900
-42.23,67950
-42.85,68000
-41.91,68050
-41.80,68100
-42.03,68150
-42.42,68200
-43.24,68250
-42.14,68300
-42.70,68350
-40.85,68400
-41.26,68450
-42.46,68500
-42.82,68550
-41.92,68600
-41.97,68650
-41.74,68700
-42.59,68750
-41.46,68800
-41.19,68850
-41.02,68900
-42.03,68950
-42.31,69000
-40.62,69050
-41.84,69100
-42.02,69150
-41.32,69200
-41.23,69250
-40.99,69300
-40.01,69350
-38.83,69400
-38.25,69450
-37.92,69500
-40.54,69550
-42.73,69600
-42.97,69650
-42.24,69700
-41.96,69750
-41.86,69800
-43.21,69850
-43.35,69900
-42.57,69950
-42.30,70000
-41.32,70050
-41.45,70100
-41.48,70150
-41.55,70200
-41.83,70250
-41.42,70300
-40.38,70350
-40.99,70400
-40.18,70450
-40.16,70500
-40.34,70550
-40.42,70600
-40.50,70650
-39.92,70700
-39.83,70750
-38.67,70800
-38.11,70850
-37.92,70900
-37.90,70950
-38.11,71000
-38.37,71050
-37.97,71100
-38.47,71150
-37.87,71200
-38.08,71250
-37.87,71300
-38.82,71350
-37.78,71400
-37.47,71450
-37.75,71500
-38.48,71550
-37.73,71600
-37.50,71650
-37.77,71700
-37.29,71750
-36.96,71800
-37.39,71850
-37.25,71900
-37.39,71950
-36.40,72000
-36.73,72050
-36.09,72100
-36.36,72150
-36.45,72200
-36.80,72250
-40.30,72300
-42.41,72350
-42.82,72400
-42.13,72450
-42.77,72500
-42.69,72550
-43.46,72600
-43.24,72650
-43.66,72700
-43.55,72750
-41.85,72800
-41.94,72850
-42.42,72900
-41.96,72950
-43.15,73000
-42.60,73050
-41.61,73100
-41.98,73150
-42.33,73200
-42.67,73250
-43.27,73300
-43.74,73350
-43.50,73400
-43.01,73450
-43.31,73500
-43.05,73550
-42.68,73600
-43.22,73650
-43.55,73700
-44.03,73750
-42.62,73800
-42.87,73850
-43.50,73900
-42.35,73950
-42.14,74000
-40.81,74050
-40.84,74100
-39.86,74150
-38.59,74200
-39.24,74250
-39.88,74300
-39.49,74350
-39.26,74400
-38.96,74450
-39.13,74500
-39.29,74550
-39.46,74600
-38.89,74650
-38.88,74700
-38.82,74750
-38.46,74800
-38.19,74850
-38.48,74900
-38.24,74950
-38.18,75000
-38.54,75050
-38.50,75100
-37.91,75150
-38.05,75200
-38.34,75250
-37.90,75300
-38.28,75350
-37.70,75400
-38.20,75450
-37.39,75500
-37.75,75550
-37.10,75600
-37.05,75650
-36.97,75700
-37.38,75750
-37.32,75800
-37.40,75850
-37.48,75900
-36.98,75950
-36.89,76000
-36.42,76050
-36.96,76100
-36.82,76150
-36.71,76200
-36.60,76250
-36.59,76300
-37.27,76350
-40.17,76400
-41.90,76450
-41.89,76500
-41.05,76550
-42.16,76600
-41.56,76650
-41.11,76700
-41.16,76750
-41.42,76800
-42.18,76850
-42.92,76900
-41.88,76950
-40.95,77000
-41.95,77050
-42.33,77100
-41.50,77150
-41.40,77200
-41.53,77250
-42.18,77300
-41.84,77350
-42.27,77400
-42.30,77450
-42.31,77500
-41.73,77550
-40.77,77600
-40.43,77650
-40.44,77700
-38.64,77750
-39.25,77800
-38.63,77850
-38.56,77900
-38.61,77950
-38.62,78000
-39.01,78050
-39.87,78100
-40.15,78150
-39.55,78200
-39.89,78250
-39.55,78300
-39.23,78350
-39.09,78400
-39.17,78450
